,station_id,Review,accessibility and availability_positive,amenities and location_positive,charging speed and efficiency_positive,compatibility and connectivity_positive,customer service_positive,ease of use_positive,payment Options_positive,price and cost_positive,queue and waiting time_positive,reliability and maintenance_positive,safety_positive,user-interface and mobile app_positive,accessibility and availability_negative,amenities and location_negative,charging speed and efficiency_negative,compatibility and connectivity_negative,customer service_negative,ease of use_negative,payment Options_negative,price and cost_negative,queue and waiting time_negative,reliability and maintenance_negative,safety_negative,user-interface and mobile app_negative
12254,4239,"What garbage. Doesn't work as of April 28th, 2022. Imagine the impression that this left on me on my very first day of owning an electric car while I watched my battery deplete. Made me 100% question my decision.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4508,2088,"The restaurant at Park 112 was crazy good.
You can walk, it is just a block away.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11627,3083,Burger place right north of the charger.   Parking lot was free to enter.   Lots of homeless.  Be careful at night,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3567,1671,"Iffy area, but then I was there around midnight. Station worked perfectly and charged quickly.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,137,"Great to have a charger in Baltimore! Only hits 72kW max so will take a bit longer to charge. Inside Harris Teeter parking garage with plenty of garage lighting. HT has a Starbucks, a restroom, and a small salad and pasta bar. In a good part of town, we had no safety concerns.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12329,4319,"Valet access only, $7 just to get there.  This information is not signed at the street or elsewhere.  Pretty useless and deceptive.  Should be listed as destination charging.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
883,432,Good spot to charge. Sheetz has public bathrooms and plenty of food along with WiFi and an eating area to hang out. There are some outdoor seating areas too. The subtraction of one star is simply due to the difficulty of getting out of Sheetz since the intersection has long lights.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
5722,2682,Excellent. Super fast charge. Hidden by the side of the hotel. Good Mexican restaurant nextdoor.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1784,851,"Expensive supercharging plus fast food nearby (walking distance). What else does one need!. Yeah compatibility with all cars. CHadmo, CCS and tesla that too is here.",1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
9028,4268,Used this free charger in September 2021 for about an hour when I did business at a bank in town.  Works well.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6732,3133,Nice station,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3938,1832,"Right at the convention center and convenient to the I-10 & I-165 freeway entrances. Cooper Riverside Park is next door and a nice little stroll when the weather cooperates. The Arts and Entertainment District along Dauphin and Conti Streets is nearby and has several museum, music venues and restaurants to enjoy. Mobile is a great place to recharge your batteries.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2351,1123,"Fast enough charger walking distance to In and Out, 24hr WinCo, Chick Fil A, as well as many other restaurants and retail stores. Only reason I'm giving 4 and not 5 stars is because I went late night/early morning and there were quite a few drunk/sketchy people out around the parking lot. It's a big lot so a lot of people were speeding, or driving unsafely in the lot.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4950,2299,"New fast supercharger site at great location.  I've been traveling through Kingman since I bought my 2018 m3 and all they had until now was a slow, often full charging site in a Carl's Jr lot.  This one is in the parking lot of the Kingman  Visitors center and museum.   Bathrooms inside when open or nearby when not.",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8640,4051,"You will want to turn right at the Oakhurst Inn white on red sign (before the lumber company) and drive around the right to the back. There are 2 back-in stalls on the left and 6 (?) drive forward stalls on the right. It is pretty tight. I wish there were Wi-Fi. If you walk out to Hwy 41 there are several restaurants close by. Very convenient charging if driving in to Yosemite and staying close by, for example at Bass Lake. It can be a little scary back there at night.",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
3771,1757,"Very convenient, no waiting and Fast DC charging.  I used the charger closest to the store, the one with on CHAdeMO and one CCS plug.  I used CCS plug at a rate of  115kW for about 20min while I used the restroom and purchased some fruit and snacks in the store.  Even better, somehow the plug decided to make my session commentary!",1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7691,3587,Not too crowded. Convenient location for our trips to family in PA.,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2194,1047,"Easy access to I-84. Easy walk to fast food, Home Depot, Aldi, Dunkin. Pedestrian-friendly area.",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5404,2515,Always good for my Nissan Leaf,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9584,150,"I pulled in today on Sunday 5.14.23. There is a sign on the station that reads the charging station is open during business hours. 10am to 4pm today.

I pulled in a few minutes ago and while parking into the charging parking space, a Harley Davidson employee gets my attention to tell me that noone has used this station in two years. It doesn't work and many attempts to call for repairs go ignored.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
5089,2361,Our first time at a Tesla Supercharger and we were in and out in 20 minutes. Two other Teslas charging at the same time on a Saturday morning. Started charging at 500+ miles per hour and by the end was at 300 at 80%.,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6906,3204,"Came here to charge my car after seeing that it had three stations open.  Not more than 10 minutes after checking the app to the time I got to the location, all charges were full. Wth.. so I waited about 10n minutes for someone to finish and add able to back in and charge.  This station is in a not too busy business area across from a shopping center. There is a Macdonald and other food places so you can charge and go get something to eat.  The best thing about these charging stations is that you get to talk and socialize with complete strangers and you get to know some very nice friendly humans.  😊",0.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9360,4473,"Charge EV 6 at 87kW.
Great.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6994,3242,"Great Supercharger with a good truck stop next door that has quite a few food options, fast or slow. Restrooms inside the truck stop are good. There is also a family bathroom which really helped out for changing our baby's diaper.",0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11633,3087,"I was very dis-fast satisfied because google said that they have a cat meow charger, but all they had was to slow charges thankfully, those chargers were free :-) I hope that they update this listing. I called another brand of charging station nearby, and their fast charger was not working as well!",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
383,186,"Overall very decent.

Very quick on/off 95, nj turnpike.

Google map is wrong, follow tesla nav. Enter garage at closest entryway from turnpike, make a u turn to LEFT in garage. Under Saks. Ground floor.

Free parking for 30min. I recommend NOT to go to the mall, resist at all costs as you will miss your 30min mark. It's big.

Took one star off for headache of going into garage and dealing with ticket system.

Also unclear where bathrooms are or where to buy a coca cola...",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4921,2287,Quick to charge! Pulling 160kw in a '22 F150 Lightning. About 8 minutes 30% to 50%. App was easy to use and I loved how you could see all the details in the app while charging. Quick and easy 1st EV fast charge experience.,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92,44,I usually don't have to wait for a spot and customer support is great when I need them.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2523,1197,"There is a fast charge station, and a regular charge station. They seem to work, however I tried each one and they don’t work with Tesla, even with the adaptor that you get through Tesla.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11802,3398,Probably not a fast charger. Charging at 50 - 80kw even there is no adjacent cars,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3561,1668,Only used this charger twice while waiting for my home charging setup.  Works great and it was free.  You will need the Shell Recharge app to use these chargers.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4907,2281,North bound super charger. One of my favorite. Up to 300kW. Convenient location w lots of food.,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
839,416,Absolutely love the fact that they have the ability to charge electric cars here,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11566,2965,No Tesla chargers 🔌,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1028,493,"Very good here. Highly recommend!!!
Must stop supercharger sports!!! Nice cafe but not 24h open. But nice place and fast 250kw. Thanks",1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3589,1680,"Good location, fast charge. Sheetz is a stone throw away for food and restrooms.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2569,1223,Beautiful station. Open 24/7. Plenty of spots (always check before coming). 10/10!,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3029,1434,My very first time driving a EV vehicle and using a charge station. Usability super easy.,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5540,2578,"This EV stop is at a great location.  Very close to 95 and 695. Plenty of shops to eat and get some supplies(Home Depot and Walmart) to burn some time and stretch. Panera Bread and iHop shirt walk across parking lot. Wish they would add some more EV stations. 4 is tight, also not as fast as other locations. Still fast enough.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
711,358,"There is a lot of traffic in the area so it may be confusing to get in. Once you get in, there are a lot of shops to visit while charging. This charger is also incredibly quick - ours was charging at 1000 mi/hr with 3 other Tesla's charging at the same time!",0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6010,2790,"Brand new super charger, VERY convenient to Springwoods.  These are tucked in behind the mall, specifically behind the Mod Pizza and Nashville Hot chicken place, but excellent ramen, coffee and hipster tacos are in easy walking distance.  There's even a nice shady sitting area next to Mod.",1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4734,2198,"Decent V2 supercharger with access to Dunkin’ and a pizzeria. The taco bell is a bit far.

It does appear that this location is enabled with Wi-Fi too - my car auto connected to tesla-vehicle at this supercharger",0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7519,3491,Easy charging experience.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9232,4391,"250kw so very fast, it's also in an isolated part of the parking lot so it won't get taken up by other vehicles. Good places to eat nearby too",1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10480,1371,"Tried all 4 plugs, my vehicle reported charging issues for all of them.  Sent email to company. ✌️",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4916,2285,Very productive .super chargers do great job .was at about 18 fully charged and gone just under an hour including calibration..,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,1897,"After driving in from our Airbnb in Tampa, we charged up here before spending the day at Disney. There are a bunch of bays, access to nice restrooms and the charges are level 3 and the fastest. Would recommend if you're wanting to top off before a day at the parks.",1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7158,3326,Good Hotel to rest overnight and charge for free. We will be back. Thank you.,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5772,2701,Awesome supercharger conveniently placed near some fast food spots and a gas station/convenience store with plenty of snacks/drinks to choose from! Plugged the car to top it off on the way to Prescott and it wasn't busy at all. Def recommend this place for charging!,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3452,1618,"Clean, easy to use charging station",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5160,2397,This is a fast super charger and great location. If you need somewhere to stay there is the Hilton Garden Inn or the Country yard. There is bathroom in the bowling place when open and you can grab something to eat. Or you can also go to the gas station. Oh and it has like 20 chargers !!!!,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1646,793,All chargers were available and worked well,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9532,102,Eh.. it sometimes works... Pretty slow. Typical electrify America charger.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
9254,4401,The charging is nice being by Culver's but I've been here 3 times now and there have been a truck and trailer blocking 2-3 chargers,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5083,2360,"Next to a Wawa so drinks and food available. Safer area, nice and new. Thank you Tesla for the awesome supercharging Network!",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
815,405,Very nice folks. They were helpful as this was my first time at a nonTesla charging station,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8166,3808,Great spot for supercharging. Right next to Safeway and a lot of shade. There is an Ace hardware close to it as well.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7917,3682,Easy to find and no waiting. This location seems very safe in parking lot of gas station. No photo but others posted here are accurate.,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1279,609,"The view is amazing and there are nice amenities nearby, but the wait was 5 cars deep with every charger filled when I arrived.  It probably took me over 50 minites between the wait and charging.  Not.  Okay.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4623,2142,"Great location from Highway 20. It is in center of 3-4 strip malls. Chargers are usually empty. Charging at decent speed. Nearby are lots of stores including Target, Ross, Best Buy’s, some of the clothing stores. Some of the fast foods are near by like Mexican grill, chicken salad chick, firehouse subs and five guys. Walk to Dunkin Donuts that is located in gas station is around 5 min. After 9 pm place can be very quite still looks safe as it is away from main road.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5626,2629,"I have come here the last few days to charge my EV. The charger ‘Wayne’ has been broken all three times, found this out the hard way by plugging in to charge and only after finishing grocery shopping for an hour realized it didn’t charge at all. The ‘Alec’ charger has been useful. I reported that Wayne was broken, so hopefully they fix it soon.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10336,1190,Came to charge the car late night . No any charger is working. After talking to representative started one slow charger. They should report in app . So people can go somewhere and save time.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
9425,4513,150kw supercharger with a Mountain View,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,513,"Nice, safe location to stop. Just a heads up that the Hyatt won’t allow you to use the restroom unless you’re staying there.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9911,619,Could not charge here.  All parking stalls repaved and restriped; no EV stalls anymore so no way to get car next to a charger.  Might as well rip these old chargers out.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
6817,3168,"Over all ready to find, the casino is open to use the restroom. Not the fastest charging station. We're the only one here tonight.",1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7784,3629,"Excellent spot to charge with V3 250kw speeds. Wish there were more options within walking distance. The Dunkin closes at 5pm, so plan to arrive earlier if you need to find a restroom.",0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1274,606,"This station is in the parking lot of a dealership, charged here frequently, no salespeople approached me during any visits.",0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2972,1412,$3 to park. I may use the Supercharger in Mountain Brook the next time I need to charge while passing through Birmingham. 8 stalls. Coffee shop and restruants within walking distance.,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2930,1390,Fast!!! While shopping my car was fully charged under 1 hour,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6219,2887,"As usual one station was not working and didn't get good throughput on the others.
EA has quality issues.  Good thing it is free for both of our EVs.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
